Commodity,Year,Attribute,Value,Notes
Flour and cereal products: Per capita availability,1996,Wheat flour-White and whole wheat flour-Pounds,132.8746411,
Flour and cereal products: Per capita availability,1997,Wheat flour-White and whole wheat flour-Pounds,134.4623429,
Flour and cereal products: Per capita availability,1998,Wheat flour-White and whole wheat flour-Pounds,131.6193593,
Flour and cereal products: Per capita availability,1999,Wheat flour-White and whole wheat flour-Pounds,133.2772656,
Flour and cereal products: Per capita availability,2000,Wheat flour-White and whole wheat flour-Pounds,133.7058663,
Flour and cereal products: Per capita availability,2001,Wheat flour-White and whole wheat flour-Pounds,128.095436,
Flour and cereal products: Per capita availability,2002,Wheat flour-White and whole wheat flour-Pounds,124.0154125,
Flour and cereal products: Per capita availability,2003,Wheat flour-White and whole wheat flour-Pounds,125.0189119,
Flour and cereal products: Per capita availability,2004,Wheat flour-White and whole wheat flour-Pounds,124.074912,
Flour and cereal products: Per capita availability,2005,Wheat flour-White and whole wheat flour-Pounds,122.5964793,
Flour and cereal products: Per capita availability,2006,Wheat flour-White and whole wheat flour-Pounds,123.5987158,
Flour and cereal products: Per capita availability,2007,Wheat flour-White and whole wheat flour-Pounds,125.9338586,
Flour and cereal products: Per capita availability,2008,Wheat flour-White and whole wheat flour-Pounds,125.2231231,
Flour and cereal products: Per capita availability,2009,Wheat flour-White and whole wheat flour-Pounds,123.1310971,
Flour and cereal products: Per capita availability,2010,Wheat flour-White and whole wheat flour-Pounds,122.8645176,
Flour and cereal products: Per capita availability,2011,Wheat flour-White and whole wheat flour-Pounds,,
Flour and cereal products: Per capita availability,2012,Wheat flour-White and whole wheat flour-Pounds,,
Flour and cereal products: Per capita availability,2013,Wheat flour-White and whole wheat flour-Pounds,,
Flour and cereal products: Per capita availability,2014,Wheat flour-White and whole wheat flour-Pounds,,
Flour and cereal products: Per capita availability,2015,Wheat flour-White and whole wheat flour-Pounds,,
Flour and cereal products: Per capita availability,2016,Wheat flour-White and whole wheat flour-Pounds,,
Flour and cereal products: Per capita availability,2017,Wheat flour-White and whole wheat flour-Pounds,119.8349916,
Flour and cereal products: Per capita availability,2018,Wheat flour-White and whole wheat flour-Pounds,120.016035,
Flour and cereal products: Per capita availability,2019,Wheat flour-White and whole wheat flour-Pounds,118.7696195,
Flour and cereal products: Per capita availability,1967,Wheat flour-Durum flour-Pounds,6.3,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1968,Wheat flour-Durum flour-Pounds,6.2,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1969,Wheat flour-Durum flour-Pounds,6.4,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1970,Wheat flour-Durum flour-Pounds,6.9,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1971,Wheat flour-Durum flour-Pounds,6.8,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1972,Wheat flour-Durum flour-Pounds,7.1,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1973,Wheat flour-Durum flour-Pounds,7.8,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1974,Wheat flour-Durum flour-Pounds,6.8,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1975,Wheat flour-Durum flour-Pounds,6.8,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1976,Wheat flour-Durum flour-Pounds,7.1,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1977,Wheat flour-Durum flour-Pounds,7.5,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1978,Wheat flour-Durum flour-Pounds,6.7,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1979,Wheat flour-Durum flour-Pounds,7.3,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1980,Wheat flour-Durum flour-Pounds,6.6,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1981,Wheat flour-Durum flour-Pounds,6.1,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1982,Wheat flour-Durum flour-Pounds,6.1,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1983,Wheat flour-Durum flour-Pounds,6.4,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1984,Wheat flour-Durum flour-Pounds,7.1,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1985,Wheat flour-Durum flour-Pounds,8.1,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1986,Wheat flour-Durum flour-Pounds,8.9,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1987,Wheat flour-Durum flour-Pounds,10.6,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1988,Wheat flour-Durum flour-Pounds,9.2,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1989,Wheat flour-Durum flour-Pounds,9.3,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1990,Wheat flour-Durum flour-Pounds,11.37627032,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1991,Wheat flour-Durum flour-Pounds,10.99764613,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1992,Wheat flour-Durum flour-Pounds,13.33175847,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1993,Wheat flour-Durum flour-Pounds,13.56929342,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1994,Wheat flour-Durum flour-Pounds,13.77997376,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1995,Wheat flour-Durum flour-Pounds,13.05651546,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1996,Wheat flour-Durum flour-Pounds,13.50928653,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1997,Wheat flour-Durum flour-Pounds,12.30722035,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1998,Wheat flour-Durum flour-Pounds,11.3779024,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1999,Wheat flour-Durum flour-Pounds,10.68686447,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,2000,Wheat flour-Durum flour-Pounds,12.62609189,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,2001,Wheat flour-Durum flour-Pounds,13.00343541,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,2002,Wheat flour-Durum flour-Pounds,12.83991552,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,2003,Wheat flour-Durum flour-Pounds,11.80263609,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,2004,Wheat flour-Durum flour-Pounds,10.56127514,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,2005,Wheat flour-Durum flour-Pounds,11.78091226,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,2006,Wheat flour-Durum flour-Pounds,12.22050726,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,2007,Wheat flour-Durum flour-Pounds,12.33605392,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,2008,Wheat flour-Durum flour-Pounds,11.37516089,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,2009,Wheat flour-Durum flour-Pounds,11.52664186,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,2010,Wheat flour-Durum flour-Pounds,11.95038661,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,2011,Wheat flour-Durum flour-Pounds,,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,2012,Wheat flour-Durum flour-Pounds,,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,2013,Wheat flour-Durum flour-Pounds,,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,2014,Wheat flour-Durum flour-Pounds,,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,2015,Wheat flour-Durum flour-Pounds,,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,2016,Wheat flour-Durum flour-Pounds,,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,2017,Wheat flour-Durum flour-Pounds,11.95159394,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,2018,Wheat flour-Durum flour-Pounds,12.06252424,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,2019,Wheat flour-Durum flour-Pounds,12.29527481,"Semolina and durum flour in products such as macaroni, spaghetti, and noodles. Includes blended semolina since 1984."
Flour and cereal products: Per capita availability,1967,Wheat flour-Total-Pounds,112.9749638,
Flour and cereal products: Per capita availability,1968,Wheat flour-Total-Pounds,112.7510025,
Flour and cereal products: Per capita availability,1969,Wheat flour-Total-Pounds,112.4501815,
Flour and cereal products: Per capita availability,1970,Wheat flour-Total-Pounds,110.8547996,
Flour and cereal products: Per capita availability,1971,Wheat flour-Total-Pounds,110.4765711,
Flour and cereal products: Per capita availability,1972,Wheat flour-Total-Pounds,109.8321297,
Flour and cereal products: Per capita availability,1973,Wheat flour-Total-Pounds,112.8050996,
Flour and cereal products: Per capita availability,1974,Wheat flour-Total-Pounds,110.9295085,
Flour and cereal products: Per capita availability,1975,Wheat flour-Total-Pounds,114.4637723,
Flour and cereal products: Per capita availability,1976,Wheat flour-Total-Pounds,119.0232294,
Flour and cereal products: Per capita availability,1977,Wheat flour-Total-Pounds,115.438356,
Flour and cereal products: Per capita availability,1978,Wheat flour-Total-Pounds,115.2185924,
Flour and cereal products: Per capita availability,1979,Wheat flour-Total-Pounds,116.3278633,
Flour and cereal products: Per capita availability,1980,Wheat flour-Total-Pounds,116.8628088,
Flour and cereal products: Per capita availability,1981,Wheat flour-Total-Pounds,115.832058,
Flour and cereal products: Per capita availability,1982,Wheat flour-Total-Pounds,116.8397799,
Flour and cereal products: Per capita availability,1983,Wheat flour-Total-Pounds,117.6582044,
Flour and cereal products: Per capita availability,1984,Wheat flour-Total-Pounds,119.0890951,
Flour and cereal products: Per capita availability,1985,Wheat flour-Total-Pounds,124.5861864,
Flour and cereal products: Per capita availability,1986,Wheat flour-Total-Pounds,125.5939792,
Flour and cereal products: Per capita availability,1987,Wheat flour-Total-Pounds,129.79743,
Flour and cereal products: Per capita availability,1988,Wheat flour-Total-Pounds,131.6402918,
Flour and cereal products: Per capita availability,1989,Wheat flour-Total-Pounds,129.1218514,
Flour and cereal products: Per capita availability,1990,Wheat flour-Total-Pounds,135.5671349,
Flour and cereal products: Per capita availability,1991,Wheat flour-Total-Pounds,135.6899938,
Flour and cereal products: Per capita availability,1992,Wheat flour-Total-Pounds,138.0493295,
Flour and cereal products: Per capita availability,1993,Wheat flour-Total-Pounds,142.1463798,
Flour and cereal products: Per capita availability,1994,Wheat flour-Total-Pounds,142.9441695,
Flour and cereal products: Per capita availability,1995,Wheat flour-Total-Pounds,139.9666974,
Flour and cereal products: Per capita availability,1996,Wheat flour-Total-Pounds,146.3839276,
Flour and cereal products: Per capita availability,1997,Wheat flour-Total-Pounds,146.7695632,
Flour and cereal products: Per capita availability,1998,Wheat flour-Total-Pounds,142.9972617,
Flour and cereal products: Per capita availability,1999,Wheat flour-Total-Pounds,143.96413,
Flour and cereal products: Per capita availability,2000,Wheat flour-Total-Pounds,146.3319582,
Flour and cereal products: Per capita availability,2001,Wheat flour-Total-Pounds,141.0988714,
Flour and cereal products: Per capita availability,2002,Wheat flour-Total-Pounds,136.855328,
Flour and cereal products: Per capita availability,2003,Wheat flour-Total-Pounds,136.821548,
Flour and cereal products: Per capita availability,2004,Wheat flour-Total-Pounds,134.6361871,
Flour and cereal products: Per capita availability,2005,Wheat flour-Total-Pounds,134.3773916,
Flour and cereal products: Per capita availability,2006,Wheat flour-Total-Pounds,135.8192231,
Flour and cereal products: Per capita availability,2007,Wheat flour-Total-Pounds,138.2699125,
Flour and cereal products: Per capita availability,2008,Wheat flour-Total-Pounds,136.598284,
Flour and cereal products: Per capita availability,2009,Wheat flour-Total-Pounds,134.657739,
Flour and cereal products: Per capita availability,2010,Wheat flour-Total-Pounds,134.8149042,
Flour and cereal products: Per capita availability,2011,Wheat flour-Total-Pounds,132.4649769,
Flour and cereal products: Per capita availability,2012,Wheat flour-Total-Pounds,134.32963,
Flour and cereal products: Per capita availability,2013,Wheat flour-Total-Pounds,135.0221677,
Flour and cereal products: Per capita availability,2014,Wheat flour-Total-Pounds,134.6734901,
Flour and cereal products: Per capita availability,2015,Wheat flour-Total-Pounds,133.0413574,
Flour and cereal products: Per capita availability,2016,Wheat flour-Total-Pounds,131.6619736,
Flour and cereal products: Per capita availability,2017,Wheat flour-Total-Pounds,131.7865855,
Flour and cereal products: Per capita availability,2018,Wheat flour-Total-Pounds,132.0785592,
Flour and cereal products: Per capita availability,2019,Wheat flour-Total-Pounds,131.0648943,
Flour and cereal products: Per capita availability,1967,Rye flour-Pounds,1.223449448,
Flour and cereal products: Per capita availability,1968,Rye flour-Pounds,1.30044843,
Flour and cereal products: Per capita availability,1969,Rye flour-Pounds,1.199048374,
Flour and cereal products: Per capita availability,1970,Rye flour-Pounds,1.20873784,
Flour and cereal products: Per capita availability,1971,Rye flour-Pounds,1.150019858,
Flour and cereal products: Per capita availability,1972,Rye flour-Pounds,1.050752213,
Flour and cereal products: Per capita availability,1973,Rye flour-Pounds,1.27402422,
Flour and cereal products: Per capita availability,1974,Rye flour-Pounds,1.241335262,
Flour and cereal products: Per capita availability,1975,Rye flour-Pounds,0.979663241,
Flour and cereal products: Per capita availability,1976,Rye flour-Pounds,0.804808955,
Flour and cereal products: Per capita availability,1977,Rye flour-Pounds,0.735836919,
Flour and cereal products: Per capita availability,1978,Rye flour-Pounds,0.74842986,
Flour and cereal products: Per capita availability,1979,Rye flour-Pounds,0.700422129,
Flour and cereal products: Per capita availability,1980,Rye flour-Pounds,0.712207056,
Flour and cereal products: Per capita availability,1981,Rye flour-Pounds,0.684904581,
Flour and cereal products: Per capita availability,1982,Rye flour-Pounds,0.639565317,
Flour and cereal products: Per capita availability,1983,Rye flour-Pounds,0.672032642,
Flour and cereal products: Per capita availability,1984,Rye flour-Pounds,0.666142702,
Flour and cereal products: Per capita availability,1985,Rye flour-Pounds,0.660299493,
Flour and cereal products: Per capita availability,1986,Rye flour-Pounds,0.654320266,
Flour and cereal products: Per capita availability,1987,Rye flour-Pounds,0.648512722,
Flour and cereal products: Per capita availability,1988,Rye flour-Pounds,0.642672995,
Flour and cereal products: Per capita availability,1989,Rye flour-Pounds,0.636818507,
Flour and cereal products: Per capita availability,1990,Rye flour-Pounds,0.630582444,
Flour and cereal products: Per capita availability,1991,Rye flour-Pounds,0.622496417,
Flour and cereal products: Per capita availability,1992,Rye flour-Pounds,0.600167702,
Flour and cereal products: Per capita availability,1993,Rye flour-Pounds,0.612737795,
Flour and cereal products: Per capita availability,1994,Rye flour-Pounds,0.566501857,
Flour and cereal products: Per capita availability,1995,Rye flour-Pounds,0.560836691,
Flour and cereal products: Per capita availability,1996,Rye flour-Pounds,0.57789529,
Flour and cereal products: Per capita availability,1997,Rye flour-Pounds,0.544481132,
Flour and cereal products: Per capita availability,1998,Rye flour-Pounds,0.593633523,
Flour and cereal products: Per capita availability,1999,Rye flour-Pounds,0.532200583,
Flour and cereal products: Per capita availability,2000,Rye flour-Pounds,0.526165936,
Flour and cereal products: Per capita availability,2001,Rye flour-Pounds,0.520709322,
Flour and cereal products: Per capita availability,2002,Rye flour-Pounds,0.515503532,
Flour and cereal products: Per capita availability,2003,Rye flour-Pounds,0.510642564,
Flour and cereal products: Per capita availability,2004,Rye flour-Pounds,0.505968869,
Flour and cereal products: Per capita availability,2005,Rye flour-Pounds,0.489145847,
Flour and cereal products: Per capita availability,2006,Rye flour-Pounds,0.489170785,
Flour and cereal products: Per capita availability,2007,Rye flour-Pounds,0.488877165,
Flour and cereal products: Per capita availability,2008,Rye flour-Pounds,0.488582667,
Flour and cereal products: Per capita availability,2009,Rye flour-Pounds,0.487198691,
Flour and cereal products: Per capita availability,2010,Rye flour-Pounds,0.485958015,
Flour and cereal products: Per capita availability,2011,Rye flour-Pounds,0.48697694,
Flour and cereal products: Per capita availability,2012,Rye flour-Pounds,0.486412267,
Flour and cereal products: Per capita availability,2013,Rye flour-Pounds,0.48730247,
Flour and cereal products: Per capita availability,2014,Rye flour-Pounds,0.486773704,
Flour and cereal products: Per capita availability,2015,Rye flour-Pounds,0.487455625,
Flour and cereal products: Per capita availability,2016,Rye flour-Pounds,0.48678404,
Flour and cereal products: Per capita availability,2017,Rye flour-Pounds,0.487652133,
Flour and cereal products: Per capita availability,2018,Rye flour-Pounds,0.487608563,
Flour and cereal products: Per capita availability,2019,Rye flour-Pounds,0.48794218,
Flour and cereal products: Per capita availability,1967,Rice-Pounds,7.862406845,Milled basis.
Flour and cereal products: Per capita availability,1968,Rice-Pounds,8.29219801,Milled basis.
Flour and cereal products: Per capita availability,1969,Rice-Pounds,6.766219072,Milled basis.
Flour and cereal products: Per capita availability,1970,Rice-Pounds,7.734131637,Milled basis.
Flour and cereal products: Per capita availability,1971,Rice-Pounds,7.098950917,Milled basis.
Flour and cereal products: Per capita availability,1972,Rice-Pounds,7.006045463,Milled basis.
Flour and cereal products: Per capita availability,1973,Rice-Pounds,7.573026518,Milled basis.
Flour and cereal products: Per capita availability,1974,Rice-Pounds,7.633385306,Milled basis.
Flour and cereal products: Per capita availability,1975,Rice-Pounds,7.13849561,Milled basis.
Flour and cereal products: Per capita availability,1976,Rice-Pounds,7.573219098,Milled basis.
Flour and cereal products: Per capita availability,1977,Rice-Pounds,5.662070728,Milled basis.
Flour and cereal products: Per capita availability,1978,Rice-Pounds,9.483531021,Milled basis.
Flour and cereal products: Per capita availability,1979,Rice-Pounds,9.493578719,Milled basis.
Flour and cereal products: Per capita availability,1980,Rice-Pounds,11.0422343,Milled basis.
Flour and cereal products: Per capita availability,1981,Rice-Pounds,11.92100884,Milled basis.
Flour and cereal products: Per capita availability,1982,Rice-Pounds,9.918107607,Milled basis.
Flour and cereal products: Per capita availability,1983,Rice-Pounds,8.684778975,Milled basis.
Flour and cereal products: Per capita availability,1984,Rice-Pounds,9.191864392,Milled basis.
Flour and cereal products: Per capita availability,1985,Rice-Pounds,11.71711557,Milled basis.
Flour and cereal products: Per capita availability,1986,Rice-Pounds,13.35759437,Milled basis.
Flour and cereal products: Per capita availability,1987,Rice-Pounds,14.08251669,Milled basis.
Flour and cereal products: Per capita availability,1988,Rice-Pounds,14.78161223,Milled basis.
Flour and cereal products: Per capita availability,1989,Rice-Pounds,15.75001137,Milled basis.
Flour and cereal products: Per capita availability,1990,Rice-Pounds,16.15205462,Milled basis.
Flour and cereal products: Per capita availability,1991,Rice-Pounds,16.54529996,Milled basis.
Flour and cereal products: Per capita availability,1992,Rice-Pounds,16.35331974,Milled basis.
Flour and cereal products: Per capita availability,1993,Rice-Pounds,16.99649343,Milled basis.
Flour and cereal products: Per capita availability,1994,Rice-Pounds,17.08585509,Milled basis.
Flour and cereal products: Per capita availability,1995,Rice-Pounds,18.01662033,Milled basis.
Flour and cereal products: Per capita availability,1996,Rice-Pounds,18.15517593,Milled basis.
Flour and cereal products: Per capita availability,1997,Rice-Pounds,17.82523154,Milled basis.
Flour and cereal products: Per capita availability,1998,Rice-Pounds,18.79555395,Milled basis.
Flour and cereal products: Per capita availability,1999,Rice-Pounds,18.87878388,Milled basis.
Flour and cereal products: Per capita availability,2000,Rice-Pounds,19.15904063,Milled basis.
Flour and cereal products: Per capita availability,2001,Rice-Pounds,19.42565413,Milled basis.
Flour and cereal products: Per capita availability,2002,Rice-Pounds,19.07139278,Milled basis.
Flour and cereal products: Per capita availability,2003,Rice-Pounds,19.40832602,Milled basis.
Flour and cereal products: Per capita availability,2004,Rice-Pounds,19.35664539,Milled basis.
Flour and cereal products: Per capita availability,2005,Rice-Pounds,19.37373218,Milled basis.
Flour and cereal products: Per capita availability,2006,Rice-Pounds,20.30807297,Milled basis.
Flour and cereal products: Per capita availability,2007,Rice-Pounds,20.2892763,Milled basis.
Flour and cereal products: Per capita availability,2008,Rice-Pounds,20.47738356,Milled basis.
Flour and cereal products: Per capita availability,2009,Rice-Pounds,20.43389122,Milled basis.
Flour and cereal products: Per capita availability,2010,Rice-Pounds,20.42767848,Milled basis.
Flour and cereal products: Per capita availability,2011,Rice-Pounds,,
Flour and cereal products: Per capita availability,2012,Rice-Pounds,,
Flour and cereal products: Per capita availability,2013,Rice-Pounds,,
Flour and cereal products: Per capita availability,2014,Rice-Pounds,,
Flour and cereal products: Per capita availability,2015,Rice-Pounds,,
Flour and cereal products: Per capita availability,2016,Rice-Pounds,,
Flour and cereal products: Per capita availability,2017,Rice-Pounds,,
Flour and cereal products: Per capita availability,2018,Rice-Pounds,,
Flour and cereal products: Per capita availability,2019,Rice-Pounds,,
Flour and cereal products: Per capita availability,1967,Corn products-Flour and meal-Pounds,7.7,Based on Census of Manufacturers. See sweeteners per capita table for data on corn sugar and corn syrup.
Flour and cereal products: Per capita availability,1968,Corn products-Flour and meal-Pounds,7.4,Based on Census of Manufacturers. See sweeteners per capita table for data on corn sugar and corn syrup.
Flour and cereal products: Per capita availability,1969,Corn products-Flour and meal-Pounds,7.5,Based on Census of Manufacturers. See sweeteners per capita table for data on corn sugar and corn syrup.
Flour and cereal products: Per capita availability,1970,Corn products-Flour and meal-Pounds,7,Based on Census of Manufacturers. See sweeteners per capita table for data on corn sugar and corn syrup.
Flour and cereal products: Per capita availability,1971,Corn products-Flour and meal-Pounds,6.7,Based on Census of Manufacturers. See sweeteners per capita table for data on corn sugar and corn syrup.
Flour and cereal products: Per capita availability,1972,Corn products-Flour and meal-Pounds,6.2,Based on Census of Manufacturers. See sweeteners per capita table for data on corn sugar and corn syrup.
Flour and cereal products: Per capita availability,1973,Corn products-Flour and meal-Pounds,5.9,Based on Census of Manufacturers. See sweeteners per capita table for data on corn sugar and corn syrup.
Flour and cereal products: Per capita availability,1974,Corn products-Flour and meal-Pounds,5.8,Based on Census of Manufacturers. See sweeteners per capita table for data on corn sugar and corn syrup.
Flour and cereal products: Per capita availability,1975,Corn products-Flour and meal-Pounds,6,Based on Census of Manufacturers. See sweeteners per capita table for data on corn sugar and corn syrup.
