Commodity,Year,Attribute,Value,Notes
Eggs: Per capita availability,1957,"U.S. population, July 1-Millions",171.274,
Eggs: Per capita availability,1958,"U.S. population, July 1-Millions",174.141,
Eggs: Per capita availability,1959,"U.S. population, July 1-Millions",177.073,
Eggs: Per capita availability,1960,"U.S. population, July 1-Millions",180.671,
Eggs: Per capita availability,1961,"U.S. population, July 1-Millions",183.691,
Eggs: Per capita availability,1962,"U.S. population, July 1-Millions",186.538,
Eggs: Per capita availability,1963,"U.S. population, July 1-Millions",189.242,
Eggs: Per capita availability,1964,"U.S. population, July 1-Millions",191.889,
Eggs: Per capita availability,1965,"U.S. population, July 1-Millions",194.303,
Eggs: Per capita availability,1966,"U.S. population, July 1-Millions",196.56,
Eggs: Per capita availability,1967,"U.S. population, July 1-Millions",198.712,
Eggs: Per capita availability,1968,"U.S. population, July 1-Millions",200.706,
Eggs: Per capita availability,1969,"U.S. population, July 1-Millions",202.677,
Eggs: Per capita availability,1970,"U.S. population, July 1-Millions",205.052,
Eggs: Per capita availability,1971,"U.S. population, July 1-Millions",207.661,
Eggs: Per capita availability,1972,"U.S. population, July 1-Millions",209.896,
Eggs: Per capita availability,1973,"U.S. population, July 1-Millions",211.909,
Eggs: Per capita availability,1974,"U.S. population, July 1-Millions",213.854,
Eggs: Per capita availability,1975,"U.S. population, July 1-Millions",215.973,
Eggs: Per capita availability,1976,"U.S. population, July 1-Millions",218.035,
Eggs: Per capita availability,1977,"U.S. population, July 1-Millions",220.239,
Eggs: Per capita availability,1978,"U.S. population, July 1-Millions",222.585,
Eggs: Per capita availability,1979,"U.S. population, July 1-Millions",225.055,
Eggs: Per capita availability,1980,"U.S. population, July 1-Millions",227.726,
Eggs: Per capita availability,1981,"U.S. population, July 1-Millions",229.966,
Eggs: Per capita availability,1982,"U.S. population, July 1-Millions",232.188,
Eggs: Per capita availability,1983,"U.S. population, July 1-Millions",234.307,
Eggs: Per capita availability,1984,"U.S. population, July 1-Millions",236.348,
Eggs: Per capita availability,1985,"U.S. population, July 1-Millions",238.466,
Eggs: Per capita availability,1986,"U.S. population, July 1-Millions",240.651,
Eggs: Per capita availability,1987,"U.S. population, July 1-Millions",242.804,
Eggs: Per capita availability,1988,"U.S. population, July 1-Millions",245.021,
Eggs: Per capita availability,1989,"U.S. population, July 1-Millions",247.342,
Eggs: Per capita availability,1990,"U.S. population, July 1-Millions",250.132,
Eggs: Per capita availability,1991,"U.S. population, July 1-Millions",253.493,
Eggs: Per capita availability,1992,"U.S. population, July 1-Millions",256.894,
Eggs: Per capita availability,1993,"U.S. population, July 1-Millions",260.255,
Eggs: Per capita availability,1994,"U.S. population, July 1-Millions",263.436,
Eggs: Per capita availability,1995,"U.S. population, July 1-Millions",266.557,
Eggs: Per capita availability,1996,"U.S. population, July 1-Millions",269.667,
Eggs: Per capita availability,1997,"U.S. population, July 1-Millions",272.912,
Eggs: Per capita availability,1998,"U.S. population, July 1-Millions",276.115,
Eggs: Per capita availability,1999,"U.S. population, July 1-Millions",279.295,
Eggs: Per capita availability,2000,"U.S. population, July 1-Millions",282.385,
Eggs: Per capita availability,2001,"U.S. population, July 1-Millions",285.309019,
Eggs: Per capita availability,2002,"U.S. population, July 1-Millions",288.104818,
Eggs: Per capita availability,2003,"U.S. population, July 1-Millions",290.819634,
Eggs: Per capita availability,2004,"U.S. population, July 1-Millions",293.463185,
Eggs: Per capita availability,2005,"U.S. population, July 1-Millions",296.186216,
Eggs: Per capita availability,2006,"U.S. population, July 1-Millions",298.995825,
Eggs: Per capita availability,2007,"U.S. population, July 1-Millions",302.003917,
Eggs: Per capita availability,2008,"U.S. population, July 1-Millions",304.797761,
Eggs: Per capita availability,2009,"U.S. population, July 1-Millions",307.439406,
Eggs: Per capita availability,2010,"U.S. population, July 1-Millions",309.741279,
Eggs: Per capita availability,2011,"U.S. population, July 1-Millions",311.973914,
Eggs: Per capita availability,2012,"U.S. population, July 1-Millions",314.167558,
Eggs: Per capita availability,2013,"U.S. population, July 1-Millions",316.294766,
Eggs: Per capita availability,2014,"U.S. population, July 1-Millions",318.576955,
Eggs: Per capita availability,2015,"U.S. population, July 1-Millions",320.870703,
Eggs: Per capita availability,2016,"U.S. population, July 1-Millions",323.161011,
Eggs: Per capita availability,2017,"U.S. population, July 1-Millions",325.20603,
Eggs: Per capita availability,2018,"U.S. population, July 1-Millions",326.923976,
Eggs: Per capita availability,2019,"U.S. population, July 1-Millions",328.475998,
Eggs: Per capita availability,1909,Shell-Total-Millions,,
Eggs: Per capita availability,1910,Shell-Total-Millions,,
Eggs: Per capita availability,1911,Shell-Total-Millions,,
Eggs: Per capita availability,1912,Shell-Total-Millions,,
Eggs: Per capita availability,1913,Shell-Total-Millions,,
Eggs: Per capita availability,1914,Shell-Total-Millions,,
Eggs: Per capita availability,1915,Shell-Total-Millions,,
Eggs: Per capita availability,1916,Shell-Total-Millions,,
Eggs: Per capita availability,1917,Shell-Total-Millions,,
Eggs: Per capita availability,1918,Shell-Total-Millions,,
Eggs: Per capita availability,1919,Shell-Total-Millions,,
Eggs: Per capita availability,1920,Shell-Total-Millions,,
Eggs: Per capita availability,1921,Shell-Total-Millions,,
Eggs: Per capita availability,1922,Shell-Total-Millions,,
Eggs: Per capita availability,1923,Shell-Total-Millions,,
Eggs: Per capita availability,1924,Shell-Total-Millions,,
Eggs: Per capita availability,1925,Shell-Total-Millions,,
Eggs: Per capita availability,1926,Shell-Total-Millions,,
Eggs: Per capita availability,1927,Shell-Total-Millions,,
Eggs: Per capita availability,1928,Shell-Total-Millions,,
Eggs: Per capita availability,1929,Shell-Total-Millions,,
Eggs: Per capita availability,1930,Shell-Total-Millions,,
Eggs: Per capita availability,1931,Shell-Total-Millions,,
Eggs: Per capita availability,1932,Shell-Total-Millions,,
Eggs: Per capita availability,1933,Shell-Total-Millions,,
Eggs: Per capita availability,1934,Shell-Total-Millions,,
Eggs: Per capita availability,1935,Shell-Total-Millions,,
Eggs: Per capita availability,1936,Shell-Total-Millions,,
Eggs: Per capita availability,1937,Shell-Total-Millions,,
Eggs: Per capita availability,1938,Shell-Total-Millions,,
Eggs: Per capita availability,1939,Shell-Total-Millions,,
Eggs: Per capita availability,1940,Shell-Total-Millions,,
Eggs: Per capita availability,1941,Shell-Total-Millions,,
Eggs: Per capita availability,1942,Shell-Total-Millions,,
Eggs: Per capita availability,1943,Shell-Total-Millions,,
Eggs: Per capita availability,1944,Shell-Total-Millions,,
Eggs: Per capita availability,1945,Shell-Total-Millions,,
Eggs: Per capita availability,1946,Shell-Total-Millions,,
Eggs: Per capita availability,1947,Shell-Total-Millions,,
Eggs: Per capita availability,1948,Shell-Total-Millions,,
Eggs: Per capita availability,1949,Shell-Total-Millions,,
Eggs: Per capita availability,1950,Shell-Total-Millions,,
Eggs: Per capita availability,1951,Shell-Total-Millions,,
Eggs: Per capita availability,1952,Shell-Total-Millions,,
Eggs: Per capita availability,1953,Shell-Total-Millions,,
Eggs: Per capita availability,1954,Shell-Total-Millions,,
Eggs: Per capita availability,1955,Shell-Total-Millions,,
Eggs: Per capita availability,1956,Shell-Total-Millions,,
Eggs: Per capita availability,1957,Shell-Total-Millions,,
Eggs: Per capita availability,1958,Shell-Total-Millions,,
Eggs: Per capita availability,1959,Shell-Total-Millions,,
Eggs: Per capita availability,1960,Shell-Total-Millions,,
Eggs: Per capita availability,1961,Shell-Total-Millions,,
Eggs: Per capita availability,1962,Shell-Total-Millions,,
Eggs: Per capita availability,1963,Shell-Total-Millions,,
Eggs: Per capita availability,1964,Shell-Total-Millions,,
Eggs: Per capita availability,1965,Shell-Total-Millions,,
Eggs: Per capita availability,1966,Shell-Total-Millions,55728,
Eggs: Per capita availability,1967,Shell-Total-Millions,57072,
Eggs: Per capita availability,1968,Shell-Total-Millions,57180,
Eggs: Per capita availability,1969,Shell-Total-Millions,56472,
Eggs: Per capita availability,1970,Shell-Total-Millions,56566.8,
Eggs: Per capita availability,1971,Shell-Total-Millions,56889.528,
Eggs: Per capita availability,1972,Shell-Total-Millions,56161.872,
Eggs: Per capita availability,1973,Shell-Total-Millions,54461.436,
Eggs: Per capita availability,1974,Shell-Total-Millions,53340.312,
Eggs: Per capita availability,1975,Shell-Total-Millions,52993.32,
Eggs: Per capita availability,1976,Shell-Total-Millions,51746.4,
Eggs: Per capita availability,1977,Shell-Total-Millions,50891.352,
Eggs: Per capita availability,1978,Shell-Total-Millions,52796.4,
Eggs: Per capita availability,1979,Shell-Total-Millions,54269.952,
Eggs: Per capita availability,1980,Shell-Total-Millions,53795.784,
Eggs: Per capita availability,1981,Shell-Total-Millions,53407.368,
Eggs: Per capita availability,1982,Shell-Total-Millions,53456.916,
Eggs: Per capita availability,1983,Shell-Total-Millions,52752.132,
Eggs: Per capita availability,1984,Shell-Total-Millions,52658.88,
Eggs: Per capita availability,1985,Shell-Total-Millions,51626.232,
Eggs: Per capita availability,1986,Shell-Total-Millions,51604.056,
Eggs: Per capita availability,1987,Shell-Total-Millions,51106.32,
Eggs: Per capita availability,1988,Shell-Total-Millions,49587.48,
Eggs: Per capita availability,1989,Shell-Total-Millions,47670.024,
Eggs: Per capita availability,1990,Shell-Total-Millions,46566.11286,
Eggs: Per capita availability,1991,Shell-Total-Millions,46230.316,
Eggs: Per capita availability,1992,Shell-Total-Millions,46147.08,
Eggs: Per capita availability,1993,Shell-Total-Millions,46263.428,
Eggs: Per capita availability,1994,Shell-Total-Millions,46128.164,
Eggs: Per capita availability,1995,Shell-Total-Millions,45927.51841,
Eggs: Per capita availability,1996,Shell-Total-Millions,46459.43068,
Eggs: Per capita availability,1997,Shell-Total-Millions,46384.01312,
Eggs: Per capita availability,1998,Shell-Total-Millions,47733.09659,
Eggs: Per capita availability,1999,Shell-Total-Millions,49651.37994,
Eggs: Per capita availability,2000,Shell-Total-Millions,50257.96637,
Eggs: Per capita availability,2001,Shell-Total-Millions,51340.23282,
Eggs: Per capita availability,2002,Shell-Total-Millions,51885.71202,
Eggs: Per capita availability,2003,Shell-Total-Millions,52986.0418,
Eggs: Per capita availability,2004,Shell-Total-Millions,52937.85179,
Eggs: Per capita availability,2005,Shell-Total-Millions,52385.35934,
Eggs: Per capita availability,2006,Shell-Total-Millions,54021.5425,
Eggs: Per capita availability,2007,Shell-Total-Millions,52861.0585,
Eggs: Per capita availability,2008,Shell-Total-Millions,51958.64333,
Eggs: Per capita availability,2009,Shell-Total-Millions,53566.77558,
Eggs: Per capita availability,2010,Shell-Total-Millions,53304.26863,
Eggs: Per capita availability,2011,Shell-Total-Millions,54140.4285,
Eggs: Per capita availability,2012,Shell-Total-Millions,56120.58999,
Eggs: Per capita availability,2013,Shell-Total-Millions,58939.50706,
Eggs: Per capita availability,2014,Shell-Total-Millions,60676.40391,
Eggs: Per capita availability,2015,Shell-Total-Millions,58777.571,
Eggs: Per capita availability,2016,Shell-Total-Millions,62300.32136,
Eggs: Per capita availability,2017,Shell-Total-Millions,65095.02033,
Eggs: Per capita availability,2018,Shell-Total-Millions,66692.07624,
Eggs: Per capita availability,2019,Shell-Total-Millions,68040.52105,
Eggs: Per capita availability,1909,Shell-Per capita-Number,,
Eggs: Per capita availability,1910,Shell-Per capita-Number,,
Eggs: Per capita availability,1911,Shell-Per capita-Number,,
Eggs: Per capita availability,1912,Shell-Per capita-Number,,
Eggs: Per capita availability,1913,Shell-Per capita-Number,,
Eggs: Per capita availability,1914,Shell-Per capita-Number,,
Eggs: Per capita availability,1915,Shell-Per capita-Number,,
Eggs: Per capita availability,1916,Shell-Per capita-Number,,
Eggs: Per capita availability,1917,Shell-Per capita-Number,,
Eggs: Per capita availability,1918,Shell-Per capita-Number,,
Eggs: Per capita availability,1919,Shell-Per capita-Number,,
Eggs: Per capita availability,1920,Shell-Per capita-Number,,
Eggs: Per capita availability,1921,Shell-Per capita-Number,,
Eggs: Per capita availability,1922,Shell-Per capita-Number,,
Eggs: Per capita availability,1923,Shell-Per capita-Number,,
Eggs: Per capita availability,1924,Shell-Per capita-Number,,
Eggs: Per capita availability,1925,Shell-Per capita-Number,,
Eggs: Per capita availability,1926,Shell-Per capita-Number,,
Eggs: Per capita availability,1927,Shell-Per capita-Number,,
Eggs: Per capita availability,1928,Shell-Per capita-Number,,
Eggs: Per capita availability,1929,Shell-Per capita-Number,,
Eggs: Per capita availability,1930,Shell-Per capita-Number,,
Eggs: Per capita availability,1931,Shell-Per capita-Number,,
Eggs: Per capita availability,1932,Shell-Per capita-Number,,
Eggs: Per capita availability,1933,Shell-Per capita-Number,,
Eggs: Per capita availability,1934,Shell-Per capita-Number,,
Eggs: Per capita availability,1935,Shell-Per capita-Number,,
Eggs: Per capita availability,1936,Shell-Per capita-Number,,
Eggs: Per capita availability,1937,Shell-Per capita-Number,,
Eggs: Per capita availability,1938,Shell-Per capita-Number,,
Eggs: Per capita availability,1939,Shell-Per capita-Number,,
Eggs: Per capita availability,1940,Shell-Per capita-Number,,
Eggs: Per capita availability,1941,Shell-Per capita-Number,,
Eggs: Per capita availability,1942,Shell-Per capita-Number,,
Eggs: Per capita availability,1943,Shell-Per capita-Number,,
Eggs: Per capita availability,1944,Shell-Per capita-Number,,
Eggs: Per capita availability,1945,Shell-Per capita-Number,,
Eggs: Per capita availability,1946,Shell-Per capita-Number,,
Eggs: Per capita availability,1947,Shell-Per capita-Number,,
Eggs: Per capita availability,1948,Shell-Per capita-Number,,
Eggs: Per capita availability,1949,Shell-Per capita-Number,,
Eggs: Per capita availability,1950,Shell-Per capita-Number,,
Eggs: Per capita availability,1951,Shell-Per capita-Number,,
Eggs: Per capita availability,1952,Shell-Per capita-Number,,
Eggs: Per capita availability,1953,Shell-Per capita-Number,,
Eggs: Per capita availability,1954,Shell-Per capita-Number,,
Eggs: Per capita availability,1955,Shell-Per capita-Number,,
Eggs: Per capita availability,1956,Shell-Per capita-Number,,
Eggs: Per capita availability,1957,Shell-Per capita-Number,,
Eggs: Per capita availability,1958,Shell-Per capita-Number,,
Eggs: Per capita availability,1959,Shell-Per capita-Number,,
Eggs: Per capita availability,1960,Shell-Per capita-Number,,
Eggs: Per capita availability,1961,Shell-Per capita-Number,,
Eggs: Per capita availability,1962,Shell-Per capita-Number,,
Eggs: Per capita availability,1963,Shell-Per capita-Number,,
Eggs: Per capita availability,1964,Shell-Per capita-Number,,
Eggs: Per capita availability,1965,Shell-Per capita-Number,,
Eggs: Per capita availability,1966,Shell-Per capita-Number,283.5164835,
Eggs: Per capita availability,1967,Shell-Per capita-Number,287.20963,
Eggs: Per capita availability,1968,Shell-Per capita-Number,284.894323,
Eggs: Per capita availability,1969,Shell-Per capita-Number,278.6305304,
Eggs: Per capita availability,1970,Shell-Per capita-Number,275.8656341,
Eggs: Per capita availability,1971,Shell-Per capita-Number,273.9538382,
Eggs: Per capita availability,1972,Shell-Per capita-Number,267.5699966,
Eggs: Per capita availability,1973,Shell-Per capita-Number,257.0038837,
Eggs: Per capita availability,1974,Shell-Per capita-Number,249.4239621,
Eggs: Per capita availability,1975,Shell-Per capita-Number,245.3701157,
Eggs: Per capita availability,1976,Shell-Per capita-Number,237.3307038,
Eggs: Per capita availability,1977,Shell-Per capita-Number,231.0732976,
Eggs: Per capita availability,1978,Shell-Per capita-Number,237.1965766,
Eggs: Per capita availability,1979,Shell-Per capita-Number,241.1408411,
Eggs: Per capita availability,1980,Shell-Per capita-Number,236.2303119,
Eggs: Per capita availability,1981,Shell-Per capita-Number,232.240279,
Eggs: Per capita availability,1982,Shell-Per capita-Number,230.2311747,
Eggs: Per capita availability,1983,Shell-Per capita-Number,225.1410841,
Eggs: Per capita availability,1984,Shell-Per capita-Number,222.8023085,
Eggs: Per capita availability,1985,Shell-Per capita-Number,216.4930514,
Eggs: Per capita availability,1986,Shell-Per capita-Number,214.4352444,
Eggs: Per capita availability,1987,Shell-Per capita-Number,210.4838471,
Eggs: Per capita availability,1988,Shell-Per capita-Number,202.3805306,
Eggs: Per capita availability,1989,Shell-Per capita-Number,192.7291928,
Eggs: Per capita availability,1990,Shell-Per capita-Number,186.1661557,
Eggs: Per capita availability,1991,Shell-Per capita-Number,182.3731464,
Eggs: Per capita availability,1992,Shell-Per capita-Number,179.6347132,
Eggs: Per capita availability,1993,Shell-Per capita-Number,177.7619181,
Eggs: Per capita availability,1994,Shell-Per capita-Number,175.1019754,
Eggs: Per capita availability,1995,Shell-Per capita-Number,172.299052,
Eggs: Per capita availability,1996,Shell-Per capita-Number,172.2844497,
Eggs: Per capita availability,1997,Shell-Per capita-Number,169.9595955,
Eggs: Per capita availability,1998,Shell-Per capita-Number,172.8739713,
Eggs: Per capita availability,1999,Shell-Per capita-Number,177.7739664,
Eggs: Per capita availability,2000,Shell-Per capita-Number,177.9767564,
Eggs: Per capita availability,2001,Shell-Per capita-Number,179.9460564,
Eggs: Per capita availability,2002,Shell-Per capita-Number,180.0931771,
Eggs: Per capita availability,2003,Shell-Per capita-Number,182.1955453,
Eggs: Per capita availability,2004,Shell-Per capita-Number,180.3900949,
Eggs: Per capita availability,2005,Shell-Per capita-Number,176.8662973,
Eggs: Per capita availability,2006,Shell-Per capita-Number,180.676578,
Eggs: Per capita availability,2007,Shell-Per capita-Number,175.0343473,
Eggs: Per capita availability,2008,Shell-Per capita-Number,170.4692422,
Eggs: Per capita availability,2009,Shell-Per capita-Number,174.2352299,
Eggs: Per capita availability,2010,Shell-Per capita-Number,172.0928796,
Eggs: Per capita availability,2011,Shell-Per capita-Number,173.5415241,
Eggs: Per capita availability,2012,Shell-Per capita-Number,178.6326709,
Eggs: Per capita availability,2013,Shell-Per capita-Number,186.3436054,
Eggs: Per capita availability,2014,Shell-Per capita-Number,190.4607441,
Eggs: Per capita availability,2015,Shell-Per capita-Number,183.1814823,
Eggs: Per capita availability,2016,Shell-Per capita-Number,192.7841517,
Eggs: Per capita availability,2017,Shell-Per capita-Number,200.1654777,
Eggs: Per capita availability,2018,Shell-Per capita-Number,203.998731,
Eggs: Per capita availability,2019,Shell-Per capita-Number,207.1400086,
Eggs: Per capita availability,1909,Processed-Total-Millions,,
Eggs: Per capita availability,1910,Processed-Total-Millions,,
Eggs: Per capita availability,1911,Processed-Total-Millions,,
Eggs: Per capita availability,1912,Processed-Total-Millions,,
Eggs: Per capita availability,1913,Processed-Total-Millions,,
Eggs: Per capita availability,1914,Processed-Total-Millions,,
Eggs: Per capita availability,1915,Processed-Total-Millions,,
Eggs: Per capita availability,1916,Processed-Total-Millions,,
Eggs: Per capita availability,1917,Processed-Total-Millions,,
Eggs: Per capita availability,1918,Processed-Total-Millions,,
Eggs: Per capita availability,1919,Processed-Total-Millions,,
Eggs: Per capita availability,1920,Processed-Total-Millions,,
Eggs: Per capita availability,1921,Processed-Total-Millions,,
Eggs: Per capita availability,1922,Processed-Total-Millions,,
Eggs: Per capita availability,1923,Processed-Total-Millions,,
Eggs: Per capita availability,1924,Processed-Total-Millions,,
Eggs: Per capita availability,1925,Processed-Total-Millions,,
Eggs: Per capita availability,1926,Processed-Total-Millions,,
Eggs: Per capita availability,1927,Processed-Total-Millions,,
Eggs: Per capita availability,1928,Processed-Total-Millions,,
Eggs: Per capita availability,1929,Processed-Total-Millions,,
Eggs: Per capita availability,1930,Processed-Total-Millions,,
Eggs: Per capita availability,1931,Processed-Total-Millions,,
Eggs: Per capita availability,1932,Processed-Total-Millions,,
Eggs: Per capita availability,1933,Processed-Total-Millions,,
Eggs: Per capita availability,1934,Processed-Total-Millions,,
Eggs: Per capita availability,1935,Processed-Total-Millions,,
Eggs: Per capita availability,1936,Processed-Total-Millions,,
Eggs: Per capita availability,1937,Processed-Total-Millions,,
Eggs: Per capita availability,1938,Processed-Total-Millions,,
Eggs: Per capita availability,1939,Processed-Total-Millions,,
Eggs: Per capita availability,1940,Processed-Total-Millions,,
Eggs: Per capita availability,1941,Processed-Total-Millions,,
Eggs: Per capita availability,1942,Processed-Total-Millions,,
Eggs: Per capita availability,1943,Processed-Total-Millions,,
Eggs: Per capita availability,1944,Processed-Total-Millions,,
Eggs: Per capita availability,1945,Processed-Total-Millions,,
Eggs: Per capita availability,1946,Processed-Total-Millions,,
Eggs: Per capita availability,1947,Processed-Total-Millions,,
Eggs: Per capita availability,1948,Processed-Total-Millions,,
Eggs: Per capita availability,1949,Processed-Total-Millions,,
Eggs: Per capita availability,1950,Processed-Total-Millions,,
Eggs: Per capita availability,1951,Processed-Total-Millions,,
Eggs: Per capita availability,1952,Processed-Total-Millions,,
Eggs: Per capita availability,1953,Processed-Total-Millions,,
Eggs: Per capita availability,1954,Processed-Total-Millions,,
Eggs: Per capita availability,1955,Processed-Total-Millions,,
Eggs: Per capita availability,1956,Processed-Total-Millions,,
Eggs: Per capita availability,1957,Processed-Total-Millions,,
Eggs: Per capita availability,1958,Processed-Total-Millions,,
Eggs: Per capita availability,1959,Processed-Total-Millions,,
Eggs: Per capita availability,1960,Processed-Total-Millions,,
Eggs: Per capita availability,1961,Processed-Total-Millions,,
Eggs: Per capita availability,1962,Processed-Total-Millions,,
Eggs: Per capita availability,1963,Processed-Total-Millions,,
Eggs: Per capita availability,1964,Processed-Total-Millions,,
Eggs: Per capita availability,1965,Processed-Total-Millions,,
Eggs: Per capita availability,1966,Processed-Total-Millions,5904,
Eggs: Per capita availability,1967,Processed-Total-Millions,6828,
Eggs: Per capita availability,1968,Processed-Total-Millions,6336,
Eggs: Per capita availability,1969,Processed-Total-Millions,6288.84,
Eggs: Per capita availability,1970,Processed-Total-Millions,6774.444,
Eggs: Per capita availability,1971,Processed-Total-Millions,7465.728,
Eggs: Per capita availability,1972,Processed-Total-Millions,7441.74,
Eggs: Per capita availability,1973,Processed-Total-Millions,6656.436,
Eggs: Per capita availability,1974,Processed-Total-Millions,7179.336,
Eggs: Per capita availability,1975,Processed-Total-Millions,6608.388,
Eggs: Per capita availability,1976,Processed-Total-Millions,7084.104,
Eggs: Per capita availability,1977,Processed-Total-Millions,7917.66,
Eggs: Per capita availability,1978,Processed-Total-Millions,7644.9,
Eggs: Per capita availability,1979,Processed-Total-Millions,7970.364,
Eggs: Per capita availability,1980,Processed-Total-Millions,7948.668,
Eggs: Per capita availability,1981,Processed-Total-Millions,7401.072,
Eggs: Per capita availability,1982,Processed-Total-Millions,7870.62,
Eggs: Per capita availability,1983,Processed-Total-Millions,8219.604,
Eggs: Per capita availability,1984,Processed-Total-Millions,8818.728,
Eggs: Per capita availability,1985,Processed-Total-Millions,9222.564,
Eggs: Per capita availability,1986,Processed-Total-Millions,9402.708,
Eggs: Per capita availability,1987,Processed-Total-Millions,10511.976,
Eggs: Per capita availability,1988,Processed-Total-Millions,10823.016,
Eggs: Per capita availability,1989,Processed-Total-Millions,10952.16,
Eggs: Per capita availability,1990,Processed-Total-Millions,11992.00105,
Eggs: Per capita availability,1991,Processed-Total-Millions,12803.46204,
Eggs: Per capita availability,1992,Processed-Total-Millions,13873.848,
Eggs: Per capita availability,1993,Processed-Total-Millions,14547.13073,
Eggs: Per capita availability,1994,Processed-Total-Millions,15805.63355,
Eggs: Per capita availability,1995,Processed-Total-Millions,15985.78546,
Eggs: Per capita availability,1996,Processed-Total-Millions,16478.79978,
Eggs: Per capita availability,1997,Processed-Total-Millions,17559.69661,
Eggs: Per capita availability,1998,Processed-Total-Millions,19500.2405,
Eggs: Per capita availability,1999,Processed-Total-Millions,21030.34026,
Eggs: Per capita availability,2000,Processed-Total-Millions,20396.10523,
Eggs: Per capita availability,2001,Processed-Total-Millions,20213.63958,
Eggs: Per capita availability,2002,Processed-Total-Millions,21127.04118,
Eggs: Per capita availability,2003,Processed-Total-Millions,21816.1202,
Eggs: Per capita availability,2004,Processed-Total-Millions,22078.47661,
Eggs: Per capita availability,2005,Processed-Total-Millions,22982.04946,
Eggs: Per capita availability,2006,Processed-Total-Millions,23119.4915,
Eggs: Per capita availability,2007,Processed-Total-Millions,23142.28315,
Eggs: Per capita availability,2008,Processed-Total-Millions,22852.2357,
Eggs: Per capita availability,2009,Processed-Total-Millions,22233.47064,
Eggs: Per capita availability,2010,Processed-Total-Millions,22902.43742,
Eggs: Per capita availability,2011,Processed-Total-Millions,22839.4277,
Eggs: Per capita availability,2012,Processed-Total-Millions,23725.425,
Eggs: Per capita availability,2013,Processed-Total-Millions,23615.95251,
Eggs: Per capita availability,2014,Processed-Total-Millions,24905.8373,
Eggs: Per capita availability,2015,Processed-Total-Millions,24461.23725,
